point,total_visit_count,positive_visit_count,median_positives_count,median_descent_slope,median_descent_depth,median_descent_length,median_mean_per_step_decrease,positive_prevalence
LH - 5 - i,1,0,,,,,,0.0
RF - 1 - e,1,1,2.0,-154.6153846153846,257.69230769230774,3.0,157.6923076923077,1.0
RF - 5 - e,1,1,9.0,-225.00000000000009,241.66666666666677,2.0,113.88888888888891,1.0
RH - 5 - e,1,1,12.0,-299.99999999999994,0.0,1.0,0.0,1.0
