point,total_visit_count,positive_visit_count,median_positives_count,median_descent_slope,median_descent_depth,median_descent_length,median_mean_per_step_decrease,positive_prevalence
LH - 2 - c,1,1,21.0,-170.0,0.0,1.0,0.0,1.0
LH - 5 - e,1,1,12.0,-692.8571428571431,0.0,1.0,0.0,1.0
RH - 1 - i,1,1,7.0,-276.31578947368416,121.05263157894737,2.0,121.05263157894737,1.0
RH - 2 - i,1,1,3.0,-130.95238095238096,261.9047619047619,3.0,130.95238095238096,1.0
