point,total_visit_count,positive_visit_count,median_positives_count,median_descent_slope,median_descent_depth,median_descent_length,median_mean_per_step_decrease,positive_prevalence
LH - 1 - i,1,1,12.0,-271.42857142857133,0.0,1.0,0.0,1.0
RF - 1 - e,1,0,,,,,,0.0
RF - 1 - i,1,1,1.0,-300.00000000000006,300.0000000000001,2.0,300.0000000000001,1.0
RF - 2 - e,1,0,,,,,,0.0
RF - 5 - e,1,1,7.0,-216.66666666666669,216.6666666666667,2.0,125.0,1.0
RH - 5 - e,1,1,1.0,-242.85714285714278,242.85714285714278,2.0,242.85714285714278,1.0
RH - 5 - i,1,1,2.0,-186.36363636363632,186.36363636363635,2.0,186.36363636363635,1.0
