point,total_visit_count,positive_visit_count,median_positives_count,median_descent_slope,median_descent_depth,median_descent_length,median_mean_per_step_decrease,positive_prevalence
LF - 2 - e,1,1,6.0,-199.9999999999999,214.28571428571425,2.0,196.42857142857136,1.0
LF - 5 - i,1,1,12.0,-174.9999999999999,16.666666666666714,1.5,16.666666666666714,1.0
LH - 5 - e,1,1,1.0,-100.0,200.0,3.0,100.0,1.0
RF - 1 - i,1,1,4.0,-127.27272727272731,136.36363636363637,2.0,107.57575757575758,1.0
RF - 2 - e,1,1,12.0,-140.00000000000003,70.0,1.5,35.0,1.0
RF - 5 - i,1,1,6.0,-125.0,125.0,2.0,87.5,1.0
RH - 2 - i,1,1,8.0,-154.16666666666674,295.83333333333337,2.5,102.49999999999997,1.0
RH - 5 - e,1,1,4.0,-162.49999999999994,241.66666666666663,2.5,162.49999999999994,1.0
