point,total_visit_count,positive_visit_count,median_positives_count,median_descent_slope,median_descent_depth,median_descent_length,median_mean_per_step_decrease,positive_prevalence
LF - 4 - i,1,1,5.0,-300.0,379.9999999999999,2.0,170.0,1.0
LH - 3 - e,1,1,4.0,-319.9999999999999,329.99999999999994,2.0,272.49999999999994,1.0
LH - 3 - i,1,1,4.0,-230.0,205.0,2.0,160.0,1.0
RF - 3 - i,1,1,3.0,-89.0,190.0,3.0,47.5,1.0
