point,total_visit_count,positive_visit_count,median_positives_count,median_descent_slope,median_descent_depth,median_descent_length,median_mean_per_step_decrease,positive_prevalence
LF - 2 - e,1,1,8.0,-210.9375,0.0,1.0,0.0,1.0
LF - 5 - i,1,1,12.0,,0.0,1.0,0.0,1.0
LH - 2 - i,1,1,6.0,-300.0,146.875,1.5,146.875,1.0
RH - 5 - i,1,1,2.0,-284.375,142.1875,1.5,142.1875,1.0
