point,total_visit_count,positive_visit_count,median_positives_count,median_descent_slope,median_descent_depth,median_descent_length,median_mean_per_step_decrease,positive_prevalence
LF - 3 - i,1,0,,,,,,0.0
LH - 4 - c,1,1,1.0,-322.7272727272728,322.7272727272728,2.0,322.7272727272728,1.0
RH - 4 - c,1,1,4.0,-195.3125,103.125,1.5,92.1875,1.0
