point,total_visit_count,positive_visit_count,median_positives_count,median_descent_slope,median_descent_depth,median_descent_length,median_mean_per_step_decrease,positive_prevalence
LF - 3 - i,1,0,,,,,,0.0
LH - 3 - e,1,1,6.0,-283.3333333333334,266.66666666666674,2.0,266.66666666666674,1.0
LH - 4 - c,1,0,,,,,,0.0
RF - 3 - i,1,1,1.0,-156.25,312.5,3.0,156.25,1.0
RH - 3 - e,1,1,4.0,-250.0,281.25,2.0,215.625,1.0
RH - 4 - c,1,1,6.0,-162.5,137.5,2.0,137.5,1.0
