point,total_visit_count,positive_visit_count,median_positives_count,median_descent_slope,median_descent_depth,median_descent_length,median_mean_per_step_decrease,positive_prevalence
LH - 2 - c,1,0,,,,,,0.0
LH - 5 - c,1,0,,,,,,0.0
RF - 5 - i,1,1,1.0,,0.0,1.0,0.0,1.0
RH - 2 - i,1,1,1.0,-193.75,387.5,3.0,193.75,1.0
RH - 3 - i,1,0,,,,,,0.0
RH - 5 - e,1,1,1.0,,0.0,1.0,0.0,1.0
RH - 5 - i,1,1,2.0,-260.0,130.0,1.5,130.0,1.0
