point,total_visit_count,positive_visit_count,median_positives_count,median_descent_slope,median_descent_depth,median_descent_length,median_mean_per_step_decrease,positive_prevalence
LH - 3 - e,1,1,6.0,-191.66666666666674,152.77777777777774,2.0,152.77777777777774,1.0
LH - 5 - c,1,1,2.0,-144.11764705882356,144.11764705882354,2.0,144.11764705882354,1.0
RH - 1 - e,1,1,2.0,-173.0,247.5,3.0,172.5,1.0
RH - 2 - c,1,1,6.0,-52.5,0.0,1.0,0.0,1.0
RH - 3 - e,1,1,8.0,-87.5,0.0,1.0,0.0,1.0
