point,total_visit_count,positive_visit_count,median_positives_count,median_descent_slope,median_descent_depth,median_descent_length,median_mean_per_step_decrease,positive_prevalence
LH - 2 - c,1,0,,,,,,0.0
LH - 5 - c,1,0,,,,,,0.0
RF - 5 - i,1,1,3.0,-410.7142857142857,371.42857142857144,2.0,371.42857142857144,1.0
RH - 2 - i,1,1,4.0,-343.75,343.75,2.0,343.75,1.0
RH - 3 - i,1,1,5.0,-250.0,250.0,2.0,225.0,1.0
RH - 5 - e,1,1,1.0,-300.0,300.0,2.0,300.0,1.0
RH - 5 - i,1,1,5.0,-285.0,310.0,2.0,260.0,1.0
