point,total_visit_count,positive_visit_count,median_positives_count,median_descent_slope,median_descent_depth,median_descent_length,median_mean_per_step_decrease,positive_prevalence
LF - 1 - i,1,1,9.0,-268.18181818181813,0.0,1.0,0.0,1.0
LF - 2 - e,1,1,4.0,-340.0,330.0,2.0,330.0,1.0
RF - 1 - i,1,1,4.0,-156.25,165.625,2.0,121.875,1.0
RH - 2 - i,1,1,15.0,,0.0,1.0,0.0,1.0
