point,total_visit_count,positive_visit_count,median_positives_count,median_descent_slope,median_descent_depth,median_descent_length,median_mean_per_step_decrease,positive_prevalence
LH - 2 - i,1,1,5.0,-360.7142857142857,360.7142857142857,2.0,360.7142857142857,1.0
LH - 5 - e,1,1,3.0,-254.54545454545453,281.81818181818176,2.0,254.54545454545456,1.0
RH - 5 - i,1,1,2.0,-213.88888888888883,213.88888888888883,2.0,213.88888888888883,1.0
