point,total_visit_count,positive_visit_count,median_positives_count,median_descent_slope,median_descent_depth,median_descent_length,median_mean_per_step_decrease,positive_prevalence
LF - 3 - i,1,0,,,,,,0.0
LH - 3 - e,1,1,2.0,-159.16666666666669,275.00000000000006,3.5,162.50000000000006,1.0
LH - 4 - c,1,0,,,,,,0.0
RF - 3 - i,1,1,1.0,-156.25,312.5,3.0,156.25,1.0
RH - 3 - e,1,1,1.0,-181.25,362.5,3.0,181.25,1.0
RH - 4 - c,1,1,6.0,-162.5,137.5,2.0,137.5,1.0
