point,total_visit_count,positive_visit_count,median_positives_count,median_descent_slope,median_descent_depth,median_descent_length,median_mean_per_step_decrease,positive_prevalence
LF - 3 - c,1,1,4.0,-309.5238095238095,0.0,1.0,0.0,1.0
LF - 5 - c,1,0,,,,,,0.0
LH - 3 - e,1,0,,,,,,0.0
RF - 2 - c,1,1,6.0,-90.38461538461539,64.10256410256407,2.0,64.10256410256407,1.0
RF - 5 - c,1,0,,,,,,0.0
